model,training_size,distribution,reversibility_error,hamiltonian_error,time,ess
SymplecticNNgHMC,1.0,gaussian,4.024602e-05,"[0.9115114  0.94823647 0.9027996  0.90877646 0.9520991  0.9461159
 0.94564885 0.94669145 0.9371702  0.9251636  0.9025463  0.9414209
 0.9519762  0.9312443  0.9485539  0.9323342  0.94433093 0.9478294
 0.95619154 0.9423032  0.9486269  0.9320645  0.9544453  0.9451771
 0.9212551  0.9542146  0.94582385 0.9484822  0.92130965 0.9257211
 0.9424844  0.9269395  0.9326842  0.87841344 0.9470491  0.9593603
 0.93847406 0.9280348  0.9378189  0.94876933 0.92767763 0.9287793
 0.9305029  0.9402132  0.95737714 0.93909407 0.9322877  0.9442706
 0.95597327 0.9160247  0.94462204 0.9438061  0.94437456 0.9448589
 0.95932764 0.95031595 0.95437133 0.9431777  0.9405982  0.94743556
 0.9238504  0.9399912  0.95290446 0.94714963 0.94108194 0.944199
 0.8997406  0.95248985 0.940426   0.9322748  0.9415416  0.9502225
 0.93558633 0.9388043  0.94792527 0.9288374  0.94121397 0.9472096
 0.94174325 0.92052495 0.9349744  0.89256734 0.94445515 0.9543656
 0.9555758  0.9407117  0.94572395 0.94654053 0.9382011  0.9468838
 0.92508495 0.93966794 0.94074863 0.95068073 0.93587923 0.94890827
 0.9451207  0.94641244 0.95834076 0.9171178 ]",46.28708481788635,1304.8458703920844
GSymplecticNNgHMC,1.0,gaussian,3.7208214e-05,"[0.9113369  0.9482967  0.9030024  0.9088871  0.9519911  0.9460721
 0.9455713  0.94678795 0.9372077  0.92525434 0.90268886 0.94136375
 0.95202655 0.9311098  0.9485911  0.9323602  0.9444554  0.94792885
 0.9562129  0.9423804  0.94865906 0.93217725 0.9544643  0.9451717
 0.92127055 0.95427465 0.9457853  0.94838524 0.92135304 0.925785
 0.9425565  0.9271218  0.93279874 0.87857056 0.94711894 0.9593577
 0.93859375 0.9280119  0.9379504  0.94875205 0.92768    0.9289066
 0.93063754 0.94029903 0.95738566 0.9392163  0.93228424 0.9442903
 0.95603085 0.91602635 0.9447791  0.94372845 0.9445209  0.9447562
 0.959356   0.95035124 0.9544114  0.94313926 0.9406227  0.94750905
 0.9239275  0.9398243  0.95289564 0.9471523  0.94120187 0.94429815
 0.8998729  0.9524635  0.940499   0.9323194  0.94157714 0.9502071
 0.9355936  0.9387819  0.9479259  0.9291846  0.94128036 0.9472648
 0.9418425  0.92079735 0.93505955 0.89251983 0.9445441  0.9543718
 0.9556169  0.94065106 0.9456543  0.9464816  0.9383793  0.9468746
 0.9251673  0.93975514 0.9408562  0.95065993 0.9359893  0.9490144
 0.9451543  0.9464325  0.9583616  0.9174031 ]",16.056108474731445,1282.461314833443
GradSymplecticNNgHMC,1.0,gaussian,3.4375955e-06,"[0.91196644 0.948408   0.9034578  0.91042584 0.9524679  0.9466102
 0.94617647 0.94683015 0.93728256 0.9254526  0.9033009  0.94140685
 0.9519601  0.93172616 0.94854254 0.93236494 0.9445739  0.9479264
 0.9564079  0.94243443 0.9486865  0.93254745 0.95444393 0.9456624
 0.92176867 0.9542894  0.94596356 0.94886583 0.9215085  0.9263832
 0.942701   0.92704105 0.9326765  0.8787652  0.94716805 0.95936203
 0.9386549  0.9282405  0.9380802  0.94925255 0.9279051  0.92910403
 0.9305469  0.94013774 0.95738983 0.9390744  0.93256617 0.9443482
 0.95600414 0.91600025 0.9447705  0.9441987  0.94453716 0.94564867
 0.9593355  0.950346   0.9543613  0.94364566 0.94063777 0.9473933
 0.9239451  0.9406759  0.9529957  0.9471618  0.9413085  0.9443466
 0.9002408  0.9524759  0.9403807  0.93271685 0.94149625 0.95035887
 0.9359295  0.93917745 0.94797707 0.9288168  0.9411484  0.94751453
 0.9417419  0.92114747 0.93521106 0.89320606 0.94447386 0.9544181
 0.9556569  0.9412569  0.9460759  0.94665897 0.9383447  0.9471327
 0.92614174 0.9398079  0.9407916  0.9506973  0.93584603 0.9489133
 0.94523954 0.9465463  0.95844716 0.91708106]",129.09538459777832,1309.5354238484592
GradGSymplecticNNgHMC,1.0,gaussian,1.3219807e-05,"[0.9118907  0.9483957  0.9035486  0.9105754  0.952481   0.9466035
 0.9461864  0.94685686 0.93732834 0.92554086 0.9032965  0.94140595
 0.95199    0.93168116 0.94855016 0.9324238  0.94465894 0.9479499
 0.95644045 0.9424845  0.9486863  0.93271923 0.9544589  0.9456739
 0.9218144  0.9543225  0.9459388  0.9488754  0.92160475 0.9264044
 0.9427304  0.92710173 0.93274665 0.8789686  0.94716567 0.9593639
 0.9387193  0.92828834 0.93814325 0.9492903  0.9279535  0.92919964
 0.9306652  0.9402029  0.9574002  0.93911695 0.93259156 0.944365
 0.95602655 0.9160675  0.94476    0.9442061  0.9446349  0.9456498
 0.959356   0.95036906 0.95434064 0.94367874 0.9406513  0.94744444
 0.9240068  0.9406743  0.9530079  0.94717586 0.9413945  0.94439906
 0.9003191  0.9524584  0.9404313  0.93279505 0.94155186 0.9503479
 0.9359671  0.93924284 0.9480108  0.92893445 0.94123906 0.9475627
 0.9417855  0.9213667  0.9352507  0.8932222  0.9445418  0.95441616
 0.9556758  0.9412931  0.94605297 0.94664145 0.9383761  0.94709533
 0.9262559  0.9398805  0.94084775 0.9506929  0.9359255  0.9489474
 0.9452188  0.94659376 0.958456   0.9172729 ]",33.945146799087524,715.4097559168482
RevGSymplecticNNgHMC,1.0,gaussian,2.0318377e-14,"[0.91147316 0.94830006 0.90297544 0.9091351  0.9521227  0.9461779
 0.94567513 0.94674575 0.9372133  0.9251124  0.902821   0.94136375
 0.95198333 0.93111026 0.948565   0.9323508  0.94444317 0.94777346
 0.9562397  0.9423008  0.94860643 0.9321377  0.95445395 0.94517773
 0.9213173  0.9541836  0.9458333  0.94854325 0.9213896  0.92573977
 0.9424531  0.9269888  0.9326965  0.87859046 0.94707537 0.9593546
 0.9384495  0.9280176  0.9377543  0.9487337  0.9276785  0.92890143
 0.9304652  0.94020414 0.9573967  0.939096   0.9322998  0.9442438
 0.9559776  0.91591233 0.9446578  0.9438673  0.94449747 0.9449558
 0.9593072  0.95035046 0.95433474 0.94310844 0.9405867  0.94743365
 0.9238021  0.9400573  0.9529617  0.9471469  0.9411448  0.9442522
 0.8998245  0.95244694 0.94046706 0.93221176 0.9415264  0.950269
 0.9356059  0.9389119  0.94795644 0.92890966 0.9411919  0.9471693
 0.94179547 0.92068064 0.93498844 0.8925842  0.94443434 0.95437974
 0.9556221  0.94075865 0.9457879  0.9465555  0.93828475 0.94694203
 0.92538404 0.939751   0.9407463  0.9506841  0.935936   0.94887364
 0.9451206  0.9464425  0.95835245 0.91721   ]",24.011059761047363,1310.5784719392807
RevGradGSymplecticNNgHMC,1.0,gaussian,2.8088377e-14,"[0.9118335  0.94841737 0.90350723 0.9104488  0.95249975 0.9466337
 0.94620883 0.9468383  0.9373521  0.92548406 0.9032769  0.94143903
 0.9519193  0.93157524 0.9485245  0.93238175 0.9446     0.94794345
 0.9564253  0.9424767  0.9486952  0.9326474  0.95443916 0.94562304
 0.9217801  0.95430344 0.9459538  0.94889563 0.9215493  0.92636794
 0.94273996 0.92702645 0.93267775 0.8788449  0.9471409  0.95936555
 0.93868065 0.9281429  0.9381076  0.9492601  0.9278655  0.92914647
 0.9305398  0.9401107  0.95738    0.93904394 0.9325396  0.94426394
 0.9559922  0.91592616 0.94480443 0.94423425 0.9445452  0.94568336
 0.9593339  0.95035493 0.9543605  0.94364595 0.9406559  0.94736975
 0.92387676 0.94070756 0.9529861  0.9471783  0.9413252  0.9443514
 0.9002423  0.95248055 0.94038695 0.9327383  0.94149464 0.9503541
 0.9359099  0.93921775 0.9479982  0.9288682  0.9411777  0.947533
 0.9417605  0.9212367  0.935208   0.8931026  0.9445156  0.9544074
 0.9556484  0.94121313 0.9460758  0.94666594 0.9383675  0.9471364
 0.9261872  0.93982506 0.94082963 0.9506844  0.93586826 0.9489247
 0.94523907 0.9465124  0.9584522  0.91710365]",42.632468700408936,1302.3182971484393
HMC,1.0,high_dimensional_gaussian,1.4246292e-15,"[0.9347526  0.9359457  0.9299199  0.9384165  0.9442042  0.9370775
 0.9476161  0.9371438  0.936816   0.9463686  0.9288265  0.93853366
 0.9432167  0.93926513 0.9245612  0.9403092  0.93822235 0.94214046
 0.93088114 0.93494624 0.941      0.9395846  0.9315569  0.9369645
 0.9440656  0.93593895 0.93406314 0.9376256  0.93025374 0.9367659
 0.9429774  0.9326269  0.92888594 0.9433397  0.9396159  0.94138783
 0.9242438  0.9429034  0.9393541  0.9390726  0.94344395 0.92413557
 0.9330139  0.91997147 0.9361609  0.9409499  0.94064415 0.9309839
 0.94027364 0.94111013 0.94330966 0.9474977  0.9433831  0.9384844
 0.92969334 0.9304177  0.93131584 0.9400384  0.9345025  0.93033475
 0.94548106 0.9425802  0.93280315 0.9311029  0.92095816 0.9364437
 0.9372258  0.9272326  0.9418677  0.9483711  0.93871325 0.9424848
 0.93764067 0.94062203 0.93582314 0.93184793 0.9267211  0.92931193
 0.93892354 0.9395714  0.93870753 0.93101424 0.93762815 0.9441082
 0.94060075 0.9330487  0.94165754 0.93955755 0.9351861  0.93810534
 0.9406099  0.9426507  0.9394158  0.92908144 0.93924415 0.9378616
 0.9305116  0.9348887  0.9340457  0.93644094]",48.01784539222717,186.00469243945815
SymplecticNNgHMC,1.0,high_dimensional_gaussian,2.5875246e-07,"[0.93475235 0.9359409  0.9299218  0.9384154  0.9442028  0.9370761
 0.9476156  0.9371433  0.9368169  0.9463688  0.9288267  0.93853277
 0.9432125  0.9392678  0.92456406 0.94030917 0.9382218  0.9421387
 0.93088216 0.93494916 0.94099873 0.9395823  0.93155336 0.93696165
 0.94406694 0.9359374  0.9340639  0.9376234  0.9302492  0.9367654
 0.94297636 0.93262666 0.92888594 0.9433405  0.93961495 0.9413847
 0.924243   0.9429002  0.9393546  0.93907344 0.9434451  0.9241439
 0.93301296 0.91997385 0.93615854 0.9409485  0.9406438  0.93098414
 0.9402704  0.94110763 0.94330907 0.94749665 0.9433815  0.93848175
 0.92969024 0.93041444 0.9313133  0.94003814 0.93450207 0.9303336
 0.9454806  0.94257915 0.932806   0.9310998  0.92095345 0.9364432
 0.9372269  0.92723286 0.94187564 0.94837207 0.9387139  0.9424829
 0.9376372  0.9406179  0.9358245  0.9318475  0.92671466 0.92930627
 0.93892336 0.93957156 0.93870723 0.9310109  0.9376292  0.94410956
 0.9406001  0.9330468  0.9416594  0.93955743 0.93518513 0.9381058
 0.94061035 0.9426497  0.9394158  0.92908597 0.93924445 0.93786037
 0.9305054  0.93489075 0.9340421  0.9364389 ]",130.91906309127808,197.75067625598064
GSymplecticNNgHMC,1.0,high_dimensional_gaussian,8.313626e-06,"[0.9347612  0.9359498  0.92991734 0.9384097  0.9442045  0.9370874
 0.9476199  0.93714255 0.9368226  0.94637156 0.9288189  0.9385406
 0.94322145 0.9392621  0.92457986 0.9403024  0.938228   0.94213736
 0.93087375 0.9349494  0.9409971  0.9395908  0.93155646 0.93697184
 0.94406885 0.93592614 0.934062   0.9376234  0.9302473  0.93677396
 0.9429754  0.9326185  0.9288954  0.9433384  0.93963116 0.94139755
 0.924253   0.9429029  0.9393544  0.93908155 0.9434471  0.92414224
 0.93301296 0.9199463  0.93617696 0.9409549  0.9406376  0.93098944
 0.94027615 0.9411086  0.94331014 0.9474988  0.94338864 0.93847847
 0.9297042  0.9304077  0.9313194  0.94003856 0.93450105 0.93033767
 0.94548166 0.9425802  0.9328022  0.9311013  0.9209683  0.93645066
 0.93723744 0.9272396  0.94187105 0.94836706 0.9387135  0.94248646
 0.93763655 0.9406276  0.9358392  0.93184984 0.92673033 0.9293108
 0.9389206  0.93957555 0.93869704 0.9310169  0.9376323  0.94411516
 0.94060266 0.93304896 0.94165707 0.93955106 0.93517673 0.9381038
 0.94061375 0.9426465  0.93941605 0.929065   0.93924    0.9378617
 0.9305236  0.93488234 0.9340416  0.9364357 ]",72.73747563362122,198.4326747799527
GradSymplecticNNgHMC,1.0,high_dimensional_gaussian,6.2329484e-08,"[0.9347563  0.93594635 0.9299273  0.93841875 0.9442038  0.93708193
 0.9476196  0.9371454  0.93682003 0.9463701  0.92882895 0.9385394
 0.9432174  0.9392699  0.9245714  0.9403113  0.93822354 0.94214314
 0.930886   0.9349451  0.9409989  0.9395876  0.93155754 0.9369638
 0.94406617 0.9359407  0.93406487 0.9376302  0.93025255 0.93676853
 0.9429803  0.93262887 0.92888534 0.94334096 0.93961877 0.9413904
 0.92424977 0.94290394 0.9393548  0.9390773  0.94345    0.9241446
 0.9330179  0.91998047 0.93616414 0.9409509  0.9406438  0.93098706
 0.9402773  0.9411096  0.94331115 0.9474988  0.9433837  0.93848395
 0.9296931  0.93041867 0.93132114 0.94004077 0.9345031  0.93033266
 0.9454805  0.94258326 0.9328079  0.9311041  0.9209601  0.93644357
 0.93723166 0.9272394  0.94187677 0.94837224 0.93872064 0.94248486
 0.93763924 0.940624   0.9358301  0.9318539  0.9267273  0.9293126
 0.93892527 0.9395751  0.9387082  0.9310121  0.9376337  0.9441117
 0.94060296 0.9330485  0.9416599  0.9395579  0.93518466 0.93810606
 0.94061387 0.94265145 0.939418   0.9290856  0.93924683 0.9378621
 0.93051803 0.93489504 0.9340458  0.9364408 ]",389.93738198280334,196.83414070081153
GradGSymplecticNNgHMC,1.0,high_dimensional_gaussian,7.22835e-06,"[0.93475604 0.9359562  0.92992085 0.9384079  0.9442055  0.9370839
 0.94762343 0.93714255 0.9368261  0.94637203 0.92883146 0.938539
 0.9432213  0.9392519  0.92458934 0.94030607 0.93822765 0.9421406
 0.93087    0.93495196 0.94099    0.93959534 0.9315618  0.936965
 0.94406384 0.9359318  0.93406886 0.9376275  0.9302521  0.93677443
 0.94297695 0.93262565 0.9288971  0.94333637 0.939633   0.94139403
 0.92424667 0.94290197 0.93935245 0.93908155 0.94345635 0.9241446
 0.93301886 0.9199753  0.9361629  0.9409517  0.94064206 0.93098176
 0.9402839  0.9411129  0.9433088  0.9475025  0.9433837  0.9384839
 0.92969704 0.9304198  0.9313297  0.94003886 0.9344983  0.93033683
 0.9454822  0.9425871  0.93281305 0.93110913 0.9209747  0.9364451
 0.9372295  0.9272472  0.9418839  0.94837636 0.9387209  0.94248545
 0.93763876 0.94063246 0.935835   0.93185794 0.9267466  0.9293238
 0.93892324 0.9395797  0.9387064  0.9310193  0.9376347  0.9441128
 0.9406063  0.9330555  0.94165915 0.9395706  0.9351823  0.9381103
 0.94061613 0.9426519  0.93942255 0.92907894 0.9392444  0.93786687
 0.93053246 0.93489856 0.93404996 0.93644035]",261.3456814289093,198.9420785340281
RevGSymplecticNNgHMC,1.0,high_dimensional_gaussian,4.737779e-15,"[0.93475264 0.93594515 0.9299252  0.93841356 0.9442023  0.93707746
 0.9476211  0.93714714 0.9368105  0.9463679  0.92881966 0.9385378
 0.9432167  0.9392724  0.9245738  0.94030964 0.9382266  0.9421425
 0.93088293 0.9349437  0.9410026  0.9395857  0.93154615 0.93696135
 0.94406366 0.9359474  0.9340638  0.93762463 0.93025655 0.93676585
 0.9429803  0.9326196  0.92887706 0.9433416  0.9396124  0.94139075
 0.9242511  0.9429047  0.93934935 0.9390776  0.9434458  0.92414254
 0.9330125  0.9199774  0.9361638  0.94095135 0.9406433  0.93098944
 0.9402765  0.9411098  0.94331014 0.9474944  0.9433783  0.93848574
 0.9296962  0.93041766 0.9313094  0.94003475 0.9345046  0.93033624
 0.94548124 0.942582   0.9328089  0.93109643 0.92095816 0.9364456
 0.93722427 0.927231   0.9418738  0.94837093 0.938719   0.9424777
 0.93763924 0.94063044 0.93583477 0.931846   0.92672884 0.92931545
 0.9389257  0.9395754  0.93871    0.9310109  0.9376313  0.9441079
 0.94059867 0.93305564 0.941658   0.9395582  0.9351837  0.93810165
 0.94060993 0.94264936 0.9394123  0.9290662  0.93924254 0.93785954
 0.93051004 0.9348976  0.9340367  0.9364338 ]",113.96916079521179,198.2790776404039
RevGradGSymplecticNNgHMC,1.0,high_dimensional_gaussian,4.1479504e-15,"[0.9347613  0.9359474  0.92993724 0.9384203  0.9442009  0.93708867
 0.94762564 0.93714803 0.936814   0.9463707  0.92883456 0.93854237
 0.9432187  0.93927336 0.9245936  0.9403081  0.9382247  0.94215053
 0.9308896  0.93494004 0.94100225 0.93958735 0.93155783 0.93696445
 0.9440653  0.935946   0.9340606  0.9376286  0.9302573  0.93677795
 0.94298184 0.9326274  0.928884   0.94334114 0.9396213  0.94139403
 0.9242563  0.9429045  0.93935513 0.93908143 0.9434473  0.9241514
 0.93301696 0.9199912  0.93616605 0.9409492  0.94064635 0.9309896
 0.9402825  0.94110864 0.94331026 0.9474977  0.94338226 0.9384903
 0.92969626 0.9304201  0.9313265  0.94003934 0.9345066  0.9303421
 0.9454818  0.94258165 0.9328143  0.9311037  0.920969   0.9364483
 0.93723273 0.927243   0.94187284 0.9483714  0.9387225  0.9424838
 0.9376403  0.94062847 0.93583584 0.93185115 0.92673874 0.92932093
 0.938929   0.9395744  0.93871325 0.93102074 0.9376339  0.94410825
 0.94060487 0.93305314 0.941661   0.9395592  0.93517846 0.93810576
 0.9406141  0.9426497  0.9394177  0.92908305 0.93925047 0.9378637
 0.9305335  0.934903   0.93404263 0.9364378 ]",511.39177107810974,198.7098326349474
HMC,1.0,normal_normal,1.079345e-15,"[0.93869865 0.940175   0.93959016 0.90728396 0.9369048  0.95290804
 0.94245833 0.92010355 0.9339757  0.94271106 0.94873035 0.9402422
 0.93410754 0.9294933  0.93121016 0.9321557  0.94517803 0.91007537
 0.9477298  0.9393195  0.9468996  0.9459013  0.92333573 0.948027
 0.9484792  0.94812125 0.9466824  0.896443   0.90868825 0.94428885
 0.92431515 0.9432167  0.92659444 0.95301956 0.93884647 0.9413353
 0.94267344 0.9237868  0.9467392  0.91507834 0.94323486 0.9457327
 0.9449588  0.90456855 0.9169723  0.9456078  0.9131412  0.9409038
 0.9427248  0.94322765 0.94188374 0.9472213  0.942084   0.91273046
 0.934436   0.9406006  0.93287516 0.9328922  0.9443883  0.9520683
 0.9505559  0.94173163 0.9530277  0.9439523  0.95117015 0.94847053
 0.94816655 0.9421034  0.93803024 0.9424585  0.9478714  0.9366967
 0.94721603 0.9492296  0.9271455  0.94199395 0.93714345 0.92115927
 0.9466337  0.9350829  0.9473157  0.9219534  0.9430501  0.9405546
 0.9488322  0.8761438  0.94603527 0.9375287  0.9431536  0.93083954
 0.94999593 0.93991077 0.9338231  0.9503894  0.93578213 0.9445275
 0.9440415  0.9328281  0.9508375  0.94256234]",84.47633099555969,325.6714531592125
SymplecticNNgHMC,1.0,normal_normal,0.0070709446,"[0.93762434 0.94022024 0.9392094  0.9091303  0.9398445  0.9521575
 0.9401874  0.91768694 0.9337918  0.943567   0.94868207 0.94096506
 0.9340005  0.9285915  0.9311861  0.93303716 0.945333   0.8914401
 0.947265   0.93919885 0.9458892  0.94616836 0.92586267 0.9469099
 0.9485564  0.94731206 0.94655037 0.8969079  0.9091322  0.9442115
 0.9246061  0.94377613 0.91149604 0.9527383  0.939058   0.9401072
 0.94264287 0.9266623  0.94637704 0.91704786 0.9426796  0.9462037
 0.9446672  0.90937823 0.9180071  0.94585264 0.8833541  0.93810594
 0.9425389  0.943189   0.94106627 0.9478879  0.9421047  0.91524637
 0.9336152  0.9406233  0.9341965  0.93224716 0.9436412  0.9516767
 0.9497501  0.9427406  0.95264447 0.9450495  0.95078003 0.9481337
 0.9484333  0.9416172  0.9357716  0.9424797  0.9473351  0.93614167
 0.9472778  0.94852924 0.9274065  0.94464415 0.9337401  0.92125815
 0.9459586  0.9369596  0.9467865  0.922047   0.9414382  0.9398731
 0.94921416 0.8787521  0.94508576 0.93733585 0.94268274 0.93091965
 0.94977283 0.940777   0.9347939  0.949706   0.93628496 0.94421947
 0.9437768  0.93106794 0.9512302  0.94356966]",164.12753009796143,278.8179931402581
GSymplecticNNgHMC,1.0,normal_normal,0.00014145332,"[0.93847275 0.9401538  0.939655   0.90706813 0.9370088  0.9528922
 0.9421932  0.9200393  0.93399227 0.94260186 0.9487618  0.94017476
 0.9341175  0.9293672  0.93118036 0.9323077  0.94516844 0.9083354
 0.9477757  0.9391605  0.94692963 0.94584703 0.9231852  0.9479679
 0.9484323  0.9481074  0.9467486  0.89664793 0.90861475 0.94427896
 0.9242319  0.9433572  0.927042   0.953058   0.9387142  0.9414687
 0.9427389  0.923666   0.94681036 0.91490746 0.9431238  0.94577646
 0.944987   0.9041974  0.9169183  0.9457316  0.9119563  0.9407387
 0.9428236  0.94320714 0.9417748  0.94722724 0.94208735 0.9128636
 0.9344158  0.94070023 0.93281686 0.933007   0.9442476  0.9520674
 0.9505555  0.9416288  0.952989   0.9441032  0.9511399  0.9484102
 0.9481143  0.9422037  0.93788683 0.9424751  0.94787455 0.93673295
 0.9472375  0.9492097  0.9272914  0.9421355  0.93731487 0.92109793
 0.94669217 0.9354817  0.9471447  0.9218503  0.9430853  0.9404305
 0.94878787 0.87605953 0.94600296 0.9375567  0.9431511  0.931014
 0.9499806  0.94013715 0.93412346 0.9503416  0.93575597 0.944536
 0.94401526 0.93297946 0.9508428  0.942441  ]",71.47681450843811,227.91510043394868
GradSymplecticNNgHMC,1.0,normal_normal,0.0022533145,"[0.9372963  0.9399521  0.9389507  0.9070978  0.9400708  0.9522052
 0.9404647  0.9182447  0.9331657  0.94366276 0.948647   0.9406466
 0.93307877 0.9288389  0.93095684 0.9318646  0.94469184 0.89385796
 0.9472384  0.939166   0.94636    0.94585335 0.92520183 0.94732475
 0.94831884 0.9476731  0.9470043  0.8953798  0.9088305  0.9437782
 0.92454386 0.9439095  0.9121584  0.95302665 0.9378624  0.93917245
 0.94262826 0.9266636  0.94685    0.9159888  0.94180536 0.9465253
 0.9441581  0.91018814 0.91576385 0.9450514  0.88458    0.9380483
 0.94245166 0.9430332  0.9411607  0.9476255  0.9413821  0.9141872
 0.9335418  0.93993396 0.93403494 0.932677   0.94339967 0.95160794
 0.9500667  0.94251764 0.9526634  0.94524336 0.9505705  0.9480025
 0.9480356  0.9419774  0.93636656 0.9420408  0.9470247  0.9369618
 0.9471404  0.9485366  0.92683166 0.9446529  0.9333622  0.9203321
 0.9463191  0.9369383  0.94666564 0.9216122  0.9425088  0.93897146
 0.9489994  0.875533   0.94531816 0.9366702  0.9424108  0.9303786
 0.94973946 0.94095254 0.93511915 0.9495155  0.93583846 0.9438431
 0.94339883 0.9299784  0.9514122  0.9438051 ]",416.4401607513428,163.2996946084266
GradGSymplecticNNgHMC,1.0,normal_normal,2.6900138e-05,"[0.9387972  0.94014454 0.93957937 0.90731645 0.9366869  0.95292044
 0.9424     0.92003953 0.9339322  0.9426937  0.94874114 0.94028425
 0.93419236 0.9297005  0.93124306 0.93229264 0.94512606 0.90937424
 0.9477556  0.9393939  0.9468521  0.94591564 0.92348164 0.9480311
 0.94845426 0.9481293  0.9467001  0.89657235 0.90863776 0.9442746
 0.92426366 0.9432355  0.92698324 0.9530196  0.9389076  0.94146574
 0.94269574 0.9240148  0.946751   0.91505307 0.9433057  0.9456767
 0.94501173 0.90465635 0.91703033 0.94565225 0.9127369  0.94098246
 0.94270957 0.9432036  0.9420676  0.94720143 0.9420719  0.912805
 0.9345139  0.94073105 0.9329418  0.932893   0.9445652  0.95209163
 0.9505594  0.9417099  0.95300543 0.9439482  0.9511914  0.94853914
 0.9481505  0.9421148  0.9378819  0.94242966 0.94793797 0.9366473
 0.94720095 0.9491951  0.92709434 0.94198847 0.93735015 0.92111135
 0.94663703 0.93521637 0.9472377  0.9218526  0.9430172  0.94042844
 0.9488025  0.8759657  0.94606847 0.93751144 0.9431734  0.9308646
 0.9500162  0.93996716 0.93394035 0.9504611  0.9358119  0.9445362
 0.94413424 0.9327736  0.95085895 0.9425292 ]",113.2604627609253,210.49574936743
RevGSymplecticNNgHMC,1.0,normal_normal,9.180521e-15,"[0.9386958  0.9401538  0.93957233 0.90731335 0.936768   0.9529315
 0.9423439  0.92014664 0.9339666  0.9426961  0.9487262  0.9402505
 0.93412465 0.9295455  0.931169   0.9322233  0.94516754 0.9093571
 0.9477128  0.93928325 0.9468664  0.94589233 0.92336524 0.9480233
 0.94848746 0.94811505 0.94669056 0.8964778  0.90866995 0.94430625
 0.924287   0.9432552  0.9269172  0.95302886 0.9389824  0.9413282
 0.94267774 0.923834   0.9467308  0.91506404 0.94315    0.9458927
 0.94498694 0.90457344 0.91700524 0.9455769  0.9129536  0.9408469
 0.9427074  0.94319296 0.9419546  0.94716847 0.9421092  0.9127221
 0.9343958  0.94064134 0.93285364 0.9334043  0.9444308  0.9520745
 0.9505843  0.9416756  0.9530244  0.94425464 0.95119727 0.94852686
 0.94817895 0.9420988  0.9378481  0.9424331  0.9479078  0.9370862
 0.9471995  0.9492748  0.9271442  0.9421575  0.93717146 0.92109406
 0.9466309  0.93559957 0.9472252  0.92189515 0.94300866 0.9406025
 0.9487978  0.876132   0.94604176 0.9375448  0.94315183 0.9308421
 0.9500164  0.93999547 0.93448055 0.9504746  0.9357861  0.94454086
 0.9439864  0.93289435 0.9508312  0.942431  ]",88.18207049369812,210.77912795415324
RevGradGSymplecticNNgHMC,1.0,normal_normal,4.5858974e-15,"[0.93874013 0.94015044 0.9395887  0.9073517  0.9368324  0.95290345
 0.9424143  0.92033565 0.93394256 0.9426923  0.94871014 0.9402312
 0.9341456  0.9297702  0.93122995 0.9321939  0.9451461  0.91005373
 0.9477369  0.93939877 0.9468805  0.94591564 0.9233684  0.9480454
 0.9484288  0.9481384  0.9467065  0.8965343  0.9087008  0.9442438
 0.92433894 0.94319165 0.92704713 0.95301527 0.93880147 0.9414686
 0.9426448  0.9238944  0.94675756 0.91509163 0.94333553 0.9457256
 0.94495916 0.90452474 0.9169106  0.94564146 0.9133093  0.9409704
 0.9426901  0.94323033 0.94206095 0.94723094 0.9420825  0.9126925
 0.93451095 0.94064635 0.9329848  0.93298674 0.94450164 0.95205975
 0.9505575  0.9417194  0.9530113  0.94396615 0.95114875 0.9485136
 0.94816035 0.9421336  0.93792623 0.9424654  0.9478754  0.93688077
 0.9471814  0.9492063  0.9270991  0.9420368  0.9373669  0.92118335
 0.9466531  0.9351047  0.9472585  0.921997   0.9430663  0.9404859
 0.9488151  0.8761794  0.9460713  0.9375037  0.9431696  0.9308073
 0.95002425 0.9398893  0.9339515  0.9504142  0.9357586  0.94450986
 0.9441411  0.9328655  0.95085895 0.9426109 ]",195.20368099212646,226.7723766490805
